doc_id,text_id,meeting_num,text
Economics-1950-0,Economics-1950-0-para4,62.0,"""The little more, the little less"" lies at the heart of economic thinking \-in the analysis of income allocation, of costs of production, of outlays on advertising and other selling devices, of spending vs. saving, of investing vs. hoarding money, and the like. But the ""little more and the little less"" has, practically speaking, to be a matter of individual decision, since decisions on a moral or political basis almost certainly involve, by comparison to individual budgets, very gross magnitudes. Economics is thus individualistic in a profound sense. Most wants, beyond some very primitive physical urges, are ""social wants"" in the sense of their being imbued with the tastes, morals, and customs of the surrounding society. But the subject of these wants is still the individual. The same is true of ""collective wants,"" that is, wants which either can (practically) be satisfied only by processes which result in the production of the good or service for a number of people, or which require a number of participants in the enjoyment of the product. The subject of the want is still the individual. Economic guidance of production for wants of these characters still requires a free-market expression of preferences.¹"
Economics-1950-0,Economics-1950-0-para5,62.0,"Is this just a peculiar form of words, which I propose? Could not most of the decisions which I have labelled political and ethical, as well as those more narrow economic choices, be embraced under a broader and more flexible concept of things economic? Such an alternative set of definitions would, indeed, be possible. But it would still be necessary to give a distinctive designation to the study of free individual choice in matters of production, a freedom which, as I have emphasized, differs qualitatively and quantitatively from moral and political choices. Thus the competing terminology would come out with the same substantive distinctions as my own, which has the decided advantage of conforming to common understanding."
Economics-1950-0,Economics-1950-0-para6,62.0,"In describing economics as concerned with the processes and results of individual free choice on the market, I differ significantly from the description given by Lionel Robbins that economics deals with the application of scarce resources to given ends.² Robbins' description would, for example, include the analysis of productive effort to serve the ends given arbitrarily-and let us say for present purposes, whimsically and sadistically-by an absolute dictator. But this is not economics. What makes resources “scarce""? And what determines their ""economic"" application, if it is not the attitudes of individuals toward supplying their services, and their own evaluations of products aside from and independently of the dictates of authority, whether that authority be ""duly constituted"" or not. Alternatively, one may express the same idea by saying that Robbins' definition errs in accepting any and all ""given ends""; one end must be stipulated by economics itself, and that is the freedom of the individual to make the best of his situation as a producer or consumer, so far as this does not entail greater loss of freedom upon other individuals."
Economics-1950-0,Economics-1950-0-para7,62.0,"The individualistic predilection of economics does not, however, commit economists to a laissez-faire, Manchestrian, or ""reactionary"" position. Some decisions concerning economic problems have to be political, for no one except an anarchist could deny that perfect freedom of individual choice occasionally leads to results unacceptable to the community. Economists may thus range from extensive interventionists to ""hard boiled"" liberals, according as they think these occasions to be numerous or few. There are indeed strong grounds for supposing that the occasions might be quite numerous merely for one reason alonethat free individual choice is quite as likely to take the direction of an effort to monopolize as to compete."
Economics-1950-0,Economics-1950-0-para8,62.0,"An individual or firm possessed of monopoly power does not always press this advantage to the maximum, indeed frequently does not press 2 Lionel Robbins: Essay on the Nature and Significance of Economic Science, 2nd ed."
Economics-1950-0,Economics-1950-0-para9,62.0,"it very far. But if the monopolist ""acts like a monopolist"" and his monopoly pertains to an important commodity or service, there usually ensues a political decision which suppresses this individual's free choice. It is significant for the validity of my thesis, however, that this decision characteristically takes the form of attempting to supplant the monopoly by competition, or of attempting to regulate the monopoly and to simulate competitive results. In either event the aim is to restore results similar to those which would appear on the market from the free choice of individuals, except for the offending monopolist. Economics has successfully described the outcome of competitive market situations where individual choice is free. Its success in analyzing various hues of monopoly varies in about an inverse proportion as monopoly elements grow and free choice dwindles. Thus simple monopoly, with freedom as to price or amount purchased on the demand side, yields a definite solution. Two-sided monopoly with each monopolist having the power to dictate price but not quantity yields a determinate solution of quantity but the division of the price is indeterminate. Between these extremes and competition are intermediate cases where not one but several producers dominate the market; and for these cases, theoretical economics is able to state only zones or areas of probable solutions on various suppositions as to the freedom of choice of the individual firms. Efforts to press the frontier of economic analysis farther into this territory are, of course, welcome and necessary. But as we pass gradually from situations in which economic activity is guided by individual free choice toward more (uncontrolled) monopoly and toward more political choice, the substance of economics comes to be more and more prescinded and more tentative. At the limit, where all economic activity is controlled by the state and all decisions are political, economics expires and the economist is put out to grass. He no longer has any criteria of income allocation, costs, money holdings, savings, foreign trade, etc., which he could use to test the arbitrary decisions of the authority. If asked to appraise the efficiency of the controlled economy, he would have to ask for the restoration of free choice in one or many fields, in order to permit him to see how matters actually stand. Thus there undoubtedly is such a thing as a government economist, but only by virtue of the fact that enough decisions are made outside the government to permit government decisions to be tested by economic criteria."
Economics-1951-0,Economics-1951-0-para0,63.0,"The more-than-generous words of introduction by the chairman may suggest or illustrate the underlying theme of my remarks to followthe conflict of values. Needless to say, the value qualities of an introduction lie in the fields of morals and esthetics. No one would think of applying the category of truth. And as to utility, the ""function"" of an introduction seems to be, by a little amiable and gracefully stated prevarication, to add to the embarrassment of the speaker-if he has enough modesty or candor in self-appraisal to be subject to embarrassment. I say this, not to return unkindness for kindness, but for the serious purpose stated, of illustrating what I believe to be a profoundly important principle in connection with principles; and I wish I had more time than I shall be able to take, to consider in particular the conflict between truth and other values, specifically in a liberal ethic and culture."
Economics-1951-0,Economics-1951-0-para1,63.0,"Let me add that I am modest and candid enough to be ""plenty"" embarrassed already. It is not only my inadequacy to the occasion and dislike of disappointing an audience such as this. The occasion comes to me at a time when members of our profession cease, by the usual official standards, to be useful and are pensioned off-decently and quietly laid on the shelf. And, standing at this vantage point and surveying the history of our society, of West European civilization and of the world, during the generation and more in which I, with colleagues in economics and other branches of what is called social science, have been diligently ""improving"" that society and the world, I find little cause for jubilation or enhancement of self-esteem. And if I turn to"
Economics-1951-0,Economics-1951-0-para10,63.0,•
Economics-1951-0,Economics-1951-0-para11,63.0,"Let me say here that I feel like apologizing for the negativistic and even complaining tone of my remarks so far-for there is no transgression more unforgivable than refusing to be ""optimistic,"" and “constructive.” But I started out by mentioning the conflict of values and especially that between truth and other values, and have said that on this occasion I propose to give a considerable preference to truth over other standards. It is an advantage of getting old, which I believe even Cicero overlooked in his great apology for age. A certain independence goes with getting to a point where one will hardly be hunting a job or running for office or (probably) even courting the ladies. One may then indulge in the luxury of a moderate amount of candor, even of calling a spade a spade. And unpleasant truth-and truth is likely to be unpleasant, or we should not place so much stress on optimismmay be useful, up to a point. I would not carry it too far, but occasionally, and in homeopathic doses, as it were. I am reminded of a deep philosophical observation made by a high politico in a speech some years ago, here in Chicago I believe, as reported by T. V. Smith: ""The time has come to take the bull by the tail and look the situation square in the face."" It has occurred to me that one of the interesting ""facts of life"" is that the expression itself refers to things so ugly or unpleasant that they are to be kept out of sight or explicit mention. If time allowed, I should like to follow this out with some ""research"" into the reasons why our professional stock in trade is referred to as ""the dismal science."" At any rate, I do wish to stress the importance of negative conclusions, particularly in relation to action, the advisability of not doing things that will make matters worse, and the fact that principles of economics do have in a high degree this unromantic sort of value. And perhaps this applies to knowledge in general. A humorist once popular in this country stated my favorite ""principle"" in education: ""It ain't ignorance that does the most damage, it's knowin' so derned much that ain't so."""
Economics-1951-0,Economics-1951-0-para12,63.0,"I also spoke earlier of philosophizing, or preaching, in contrast with more objective discourse. A sermon should have a text; and I have found a suitable one in the gospel according to ""Saint"" the Marquis de Talleyrand-Périgord: The only good principle is to have no principles (le seule bon principe est de n'en avoir aucun). Talleyrand, to be sure,"
Economics-1951-0,Economics-1951-0-para13,63.0,"is not regularly listed among the evangelists. But he was in fact a bishop in the Church, and another churchman, of the civilized eighteenth-century French pattern, the abbot Galiani, had earlier stated the same creed. And anyhow, the saying suits my purpose as a text. It is, no doubt, usually enjoyed and dismissed as a witty cynicism; but I propose to treat it quite seriously, as a starting-point. Not literally, I admit. It is an epigram; and an epigram has been defined as a half-truth so stated as to be especially annoying to those who believe in the other half. I wish to stress both halves, the value of principles as well as their limitations. Accordingly, I must re-word the text into one of rather the opposite literal import. The right principle is to respect all the principles, take them fully into account, and then use good judgment as to how far to follow one or another in the case in hand. All principles are false, because all are true-in a sense and to a degree; hence, none is true in a sense and to a degree which would deny to others a similarly qualified truth. There is always a principle, plausible and even sound within limits, to justify any possible course of action and, of course, the opposite one. The truly right course is a matter of the best compromise, or the best or ""least-worst"" combination of good and evil. As in cookery, and in economic theory, it calls for enough and not too much, far enough and not too far, in any direction. Moreover, the ingredients of policy are always imponderable, hence there can be no principle, no formula, for the best compromise. That laws must be stated in sentences partly accounts for the familiar ""principle,"" ""the law is an ass."" And if people don't have good judgment, or won't use it, it is “just too bad,"" for themselves and for others over whom they have power."
Economics-1951-0,Economics-1951-0-para14,63.0,---
Economics-1951-0,Economics-1951-0-para15,63.0,"After so much by way of ""preliminary,"" I am at last ready for some consideration of economic principles. These have, or surely ought to have, two kinds of significance: in explaining what does happen and in providing guidance for bringing about what is thought desirable or what ""ought"" to happen. In the first rôle they assimilate to principles of science; in the second, they raise questions of political principle, since action must be primarily political, and both economic and political principles are inseparable from ethics. Political principles are of course affected by the same ambiguity, they both explain and direct, and this is also true in a sense of the ethical. The problem is complicated by the tangled relation between the two concerns, explanation and critical evaluation; for these also are inseparable, yet are finally contradictory. A complete explanation shows why an event is inevitable, given the antecedent circumstances; hence it excludes purposive control. Here"
Economics-1951-0,Economics-1951-0-para16,63.0,"I propose, after a brief reminder of what the main economic principles are and what they mean, to consider them in the light of three questions: their value or usefulness, their limitations, and the possible alternatives all with respect to explanation and guidance of action. I need hardly say that all these topics raise the deepest philosophical issues, and that only a few general and superficial observations, selected rather arbitrarily or at haphazard, are possible here. But let me note at once that Talleyrand was referring to moral principles in connection with political action, and it is with respect to these in particular that I wish to sound an emphatic warning. The most pernicious and abominable principle of all, though it has been stated and preached by the highest authorities, ecclesiastical and lay (from Athanasius to Kant) is the principle of acting on moral principles-“do right though the world perish."" That is-as will be found to be true of moral principles generally-it is false and pernicious if it is taken to mean anything in particular, anything beyond the best compromise, the best combination of good and bad, and in both means and ends, where the problem has the means-end form."
Economics-1951-0,Economics-1951-0-para17,63.0,"Economic principles are simply the more general implications of the single principle of freedom, individual and social, i.e., free association, in a certain sphere of activity. The sphere is that of economizing, i.e., conduct in which quantitative means are used to achieve quantitative ends, or rather provisional ends, goods and services quantitatively comparable as means to a general end, also quantifiable. But economics deals only with the apportionment of means among the provisional ends or the proportioning of these, leaving to engineering and kindred studies the all-or-none choices among technical processes. The general end has no good and accepted name; it may be called economic wellbeing if it is recognized that both terms require definition. It is simply the common denominator necessarily implied in comparisons between uses of means. Acceptance of the principle of freedom makes it superfluous to define the end, and the less that is specified about it the better. The provisionally-final ends, as noted, are the impersonal goods and services desired and sought, produced and consumed, at any time and place. However, we must not fail to include additional means or resources, produced with some fraction of those in existence at a given time; maintenance of these, including all replacements, is of course part of the production of the flow of consumable things. The free association in question is exchange, in markets, an instrumentality necessary to specialized production, and distribution of the joint result. The meaning of economics in the traditional or orthodox sense is the analysis of this system of cooperation in the production and distribution of impersonal goods. ""Competition"" has no necessary"
Economics-1951-0,Economics-1951-0-para18,63.0,"or proper place in the organization and its use to describe the free choice by each of his cooperators is a linguistic accident calamitous for understanding. All ""personal"" association, by contrast, involves power, and personal values are not subject to exchange. The form of purchase and sale of friendliness or enmity is viewed as immoral, though there is much pretense both ways—as in most human relations. Exchange or its terms may be much influenced by personal considerations (really mixed with giving) and we actually in large measure exchange dinner-parties, various presents, etc., as well as disfavors. (One reason why a science of human behavior, in the literal sense, is impossible is that, in contrast with physical objects, our behavior is so saturated with varied make-believe and deception, not clearly separable from the ""realities."") A special and very important form of exchange occurs when one person places his economic capacity under the direction of another, on terms fixed by agreement-the principle of ""entrepreneurship."" Such direction is a distinctive service in that it cannot be measured until after the arrangement is liquidated, hence cannot be treated as a means-ofproduction or ""capitalized"" as can be done with other services, including the personal type, as far as contracts can be enforced. The ""perfect"" market (mis-called perfectly competitive) is unreal but conceptually necessary. It is the embodiment of complete freedom. There are no power relations, since everyone has a choice among a number of equally good alternatives. The freedom in question centers in the right of each to be the judge of his own values and of the use of his own means to achieve them. There is no implication of selfishness or any other judgment of the moral quality or artistic taste reflected in any want or act. We usually speak of ""individual” freedom, but it applies to any group acting as a unit. The family, “represented” by its ""head,"" is the usual minimum unit, and there are other units in unlimited number and variety. Wants and resources are treated simply as ""given"" attributes of any individual or other unit; “technology” must either be included among resources or added as a third given-the latter the more useful procedure. On the average, an economic subject's own person, with all its capacities, is the chief means under his control and is in the majority of cases nearly his only resource. Differences between personal capacities and external “property” are the creation of the legal system, and would be absent under a slave economy. The virtual outlawing of enforcible contracts for personal services creates a serious disadvantage for one whose resources are in the personal form; for he cannot freely ""realize"" future value by sale or pledge and is consequently dependent on a continuous market as well as continuity in the capacity itself. But the benefits of freedom are presumably thought greater than the evil."
Economics-1951-0,Economics-1951-0-para19,63.0,"The principle of freedom is apparently accepted in modern civilization- consequently called ""liberal""-on three or four grounds, which overlap somewhat. First, and most commonly cited, it is instrumental to the realization of other ends accepted as rightful. Modern thought locates value in the individual rather than making him an instrument to the purposes of the state or its ruler. And it is assumed that the normal adult person is ordinarily a better judge of his own interests, values, or well-being, than any agent of society (bureaucrat) given authority over him is likely to be. Second, freedom itself is a thing. men want, and have a right to, even possibly at the cost of a formally better management of one's affairs by an overlord of any kind; the normal person prefers within wide limits to ""make his own mistakes."" Third, it is a ""value,"" a thing the individual ought to want, even ought to have if he may not choose it, a part of the modern ideal of the dignity of the person. Thus the laws of liberal states do not allow men to sell themselves (or their children) into ""involuntary servitude,"" even if they so choose, though everyone is free from day to day to place himself or his property under the direction of another, on terms satisfactory to both parties. This is the entrepreneurial relation, which is in a real sense the central feature of the modern free economy. Finally, there is a fourth, ""pragmatic"" reason, for extending the scope of freedom; policing is costly to the public authority and coercion itself needs to be economized."
Economics-1951-0,Economics-1951-0-para2,63.0,"view the standing of my profession in the world, or that of my special branch of it, dealing with principles or ""theory"" in the profession as a whole, I get no more comfort from what I see. So, I have proposed for the address which custom demands on this occasion, a bit of general stock-taking. Such an endeavor is itself reasonably in accord with custom, if somewhat strange for a “learned society,"" and I hope it is a custom not dishonored in the observance. Custom also allows the speaker, perhaps especially one of the age of this incumbent, to take a somewhat personal or reminiscent tone, and to verge toward the character of a sermon rather than that of science or scholarship. My embarrassment, not only at standing before this audience, but in all teaching and writing about economic principles, is not new, as its source is not. I have been increasingly moved to wonder whether my job is a job or a racket, whether economists, and particularly economic theorists, may not be in the position that Cicero, citing Cato, ascribed to the augurs of Rome-that they should cover their faces or burst into laughter when they met on the street. Thus, for reasons which I hope to develop, briefly, my interest has of late tended to shift from the problems of economic theory, or what seem to be its proper concerns, to the question of why people so generally, and the learned élite in particular, as they express themselves in various ways, choose nonsense instead of sense and shake the dust from their feet at us. And also, why the theorist is so commonly “in the dog-house"" among economists, as classified by academic faculty lists and books and articles in learned journals carrying the word ""economic"" in their titles. And I also note that the period of my career as an economist has been marked by a series of “movements"" \-I will not say fads-in economic writing and teaching, consisting largely of attacks on traditional views of the nature and function of economics, in which the term ""orthodoxy"" commonly appears as a ""cuss-word,"" an epithet of reproach. The critics, aggressors, have more or less explicitly advocated the abolition of an economics of economic principles and its replacement by almost anything or everything else, other principles if they can be found psychological, historical, statistical, political, or ethical, or no principles at all but factual description of some sector of socialhuman phenomena called “economic” for reasons not clear to me. I cannot comment in detail on these fashions in thinking. The latest ""new economics"" and in my opinion rather the worst, for fallacious doctrine and pernicious consequences, is that launched by the late John Maynard (Lord) Keynes, who for a decade succeeded in carrying economic thinking well back to the dark age, but of late this wave of the future has happily been passing."
Economics-1951-0,Economics-1951-0-para20,63.0,"From the standpoint of explaining actual behavior, one can only ""submit"" that people want to economize and that their efforts to make resources go further are more or less successful; also that correct apportionment of resources among uses is a way of economizing, as are specialization through exchange of products and the organization of effort under specialized direction. A large sector of individual and social behavior is then more or less fully ""explained"" by these principles. How far they go, and what other principles or unsystematic occurrences may have to be considered, I obviously cannot take up in detail here."
Economics-1951-0,Economics-1951-0-para21,63.0,"Certainly economic principles are subject to sweeping limitations as to their explanatory value. They tell us nothing about concrete economic facts, what wants people have, what goods are produced and exchanged, what resources and techniques are employed, what distribution takes place. The justification of treating these data in a purely abstract way is the significance of theory for policy, and I shall come back to that. Further, it is easy for a critic to ""riddle"" the principle of abstract rationality. No one thinks, I hope, that consumers consciously strive to maximize satisfaction, well-being, or whatever it be, by acting in relation to a known function connecting the state in question"
Economics-1951-0,Economics-1951-0-para22,63.0,"with measurable quantities of things available at given prices. Effort to get the maximum return in money for productive services seems more realistic, but the view that production is purely in order to have consumption, unaffected by interests of its own, is clearly indefensible. Yet comparisons between uses of means are made and apportionments effected; and the logical principles inherent in these acts are useful for interpretation even if they do not accurately picture the conscious motives. It suffices that men largely behave ""as if"" they were trying to conform to the principles. These have great value in the prediction of effects of changes, effects both on and through price movements, changes that happen or are contrived. And the alternative, which is statistics on a behavioristic basis, is subject to much the same limitations, rooted in the vagueness and instability of motives. Certainly the main effort in statistical economics, the prediction of changes in business conditions, has not produced results justifying much elation. More detailed consideration would carry us into the question of the possibilities and limitations of a natural or positive science of human conduct. Many limitations are plain to see, and they are related to the essential fact, which is that such a science is not what we need; indeed, the idea is an absurdity. For, if even two people predict one another's behavior and act on their predictions, both predictions will be falsified and the activities of both parties misdirected. From the standpoint of explanation alone, motives correspond to forces in mechanics. These too are unobserved, metaphysical; we read them into the phenomena for interpretation, because our minds work that way. Forces, however, are known and measured only by their effects, hence always correspond exactly with the latter. But we have other information about human motives, and ""know"" indisputably that they do not correspond closely with results, that the connection is affected in all degrees by error of numerous kinds. Particularly, where motivation takes the form of using means to achieve ends, either may be more or less ""wrong,"" and the two errors are only vaguely separable. In this field, knowledge is so vague and evidence so conflicting that no one can tell with any accuracy at all, even afterwards, to what degree any action is really economic. Still further, we know that the goods and services produced, traded, and consumed do not correspond to final or real wants. These are largely not individual, as the theory requires, but inhere in social relations, such as ""keeping up with the Joneses,"" and ""getting ahead of the Joneses""; or, they are symbolic, even deliberately “set up,” as in play, to make action interesting and yield the feeling of success or victory thus reversing the means-end relation assumed in economics. Or, the motive is no particular result but mere gratification of curiosity"
Economics-1951-0,Economics-1951-0-para23,63.0,as to what the result will be. And all these symbolic relations are extremely unstable and change unpredictably.
Economics-1951-0,Economics-1951-0-para24,63.0,"Since a fetish of “scientific method"" in the study of society is one of the two most pernicious forms of romantic folly that are current among the educated, this theme ought to be developed at a length which is impossible here. (The other ""folly,"" which will receive more attention presently, as my main theme, is the idea that devotion to moral principles offers the solution of social problems.) ""Science,"" in the meaning of the natural sciences, can of course do something toward both explaining and directing social events; and nothing is further from my purpose here than any belittling of the importance of ethics. What I insist upon is an understanding of the meaning and limitations of simple or statable principles in both areas. In the naive form in which both doctrines, scientism and moralism, are usually preached, both are antithetical to the principle or ideal of freedom; they imply, and if taken seriously would lead to, absolute authoritarianism. The notion that evils are due to sin works out, as European history makes clear, in having the right people (as shown by their being in power). enforce their orthodoxy on all by burning or otherwise liquidating the heretics, schismatics, and infidels, as occasion demands, though mainly by effective indoctrination and conditioning for submissiveness before the age of responsibility. The principle has merely been taken over by the Marxists from historical ecclesiastical Christianity, with unimportant changes in moral or political content, though with sweeping but practically irrelevant change in the professed underlying metaphysic. As to a ""science"" of human conduct, I have mentioned some difficulties, notably that one of the most distinctive traits of man is make-believe, hypocrisy, concealment, dissimulation, deception. He is the clothes-wearing animal, but the false exterior he gives to his body is nothing to that put on by his mind. My evangelist, Talleyrand, also remarked that speech is the medium by which men disguise their thoughts. The ""real wants"" or wishes, referred to before, run largely in pairs of opposites; besides conformity and distinction we find familiarity and novelty or fixity and change, adventure and security, and so on. Mostly they have no specific content and anything that happens or is done will fit one or the other of some pair. Such principles cannot explain any concrete occurrence, the obvious weakness of the ""instincts"" that were the groundwork of a ""psychology"" very popular some years ago."
Economics-1951-0,Economics-1951-0-para25,63.0,"Another obstreperous feature of human phenomena is that men have ""attitudes"" toward law as such, both descriptive and imperative law, and both positive and negative attitudes. If there is a law, either"
Economics-1951-0,Economics-1951-0-para26,63.0,"a uniformity or a command and someone finds it and publishes it, one of the first results is a general impulse to violate it. Man is a ""contrary critter"" in contrast with the conformism of physical nature. And on the other hand, men love to make laws for their own sake, to conform for a while, until tired of it, then break them and make new ones. Much of the apparent uniformity of behavior is such ritual. And there may be substantive reasons for non-conformity, or for temporary conformity that ultimately causes disruption of the pattern. A familiar example is boom and depression in various prices and in general prices \-the purchasing power of money. An accepted prediction of change will cause the change predicted, for a time, then an inevitable reversal. It is true that many generalizations can be made about men and about all known societies. Professor Murdock has listed some dozens of them. But they are of a general, abstract type. All men have a language-but what language? and what will they say in it or with it? And so with numerous institutions. Every society has a technology which ""works"" up to a point, keeps people alive; but in spite of the conformity of the physical world to uniform natural laws, the fact tells us virtually nothing significant as to what to expect in the way of concrete “economic” behavior, corresponding to the prediction of planetary orbits, eclipses, etc., or the outcome of physical operations. (But if a physical operation is experimental, problem-solving, prediction of the result or the course of the operation itself is a selfcontradiction. ) All peoples and most individuals have some religion. But the careful student, Professor Lowie, finds it impossible to give a general definition of the word, and the dictionary definitions, vague as they are, do not cover actual usage. The simple fact is that we commonly recognize and describe human behavior forms as expressions of some feeling, intent, belief, not as bare acts. And our terms often contain an inseparable value-judgment as well; there is no specific intent, not to mention a specific act, of murder or theft."
Economics-1951-0,Economics-1951-0-para27,63.0,---
Economics-1951-0,Economics-1951-0-para28,63.0,"All this about the abstract and interpretive character of economic theory or principles has little to do with their significance. That is because their main value is connected with policy determination, under the fundamental ethical principle of freedom. Assuming that men have a right to want and strive to get whatever they do want, and to have the tastes and “higher"" values they do have, as long as their conduct does not infringe the equal rights of others, the business of the economics of principles, of utility, productivity, and price, is to explain that, and how, the organization through buying-and-selling enables everyone to do whatever he tries to do (whether rational or not, as judged by anyone else) many times more effectively than would be possible"
Economics-1951-0,Economics-1951-0-para29,63.0,"if each used his own means in a self-sufficient economic life. Everyone is free, as a Crusoe is free, and also enjoys the nearly boundless gain in the effectiveness of action possible through organization. In fact, the individual's range of choice is extended in a new dimension beyond that of Crusoe; he can produce anything he pleases, or make any specific contribution to production, and independently consume anything or any combination produced by anyone anywhere in the economy. No other possible method of organization will afford this two-fold freedom. And anyone is also free to stay out of the system and live his own self-sufficient life, as far as he cares to stand the loss in efficiency-which usually in fact would rapidly become too great to be borne. And all are free to give and receive goods or counsel, and to cooperate on any terms other than those set by the market which they, the parties concerned, may agree in preferring on moral grounds or for any reason. Distribution, what the individual (family unit) gets out of it all, is also in principle the same as with a Crusoe; it is what he produces. That is, what he the productive ""capacity"" he furnishes \-adds to total output, which is the only meaning the product of a unit can have when production is a joint activity. In fact, the ""imputation"" process under market-competition is valid in the sense in which any single causes produce an effect where causes act jointly, as they always do. It is the difference caused by the single contribution, as isolated by the mathematical operation of partial differentiation. (Consumption is usually treated, not very accurately, as unorganized.) Stating all this at length makes me feel that I ought to apologize to you, and to myself; for it is really at the level of truism and triviality. Of course there are ""assumptions"": that free association implies mutual advantage and that freely chosen advantage to individuals is ""good,"" in contrast with obedience or ascetic self-denial or self-torture (as men professed to believe even in Europe only a few centuries ago). It is assumed that in general normal adults are rational enough to be trusted to manage their own affairs, and decent enough to allow others to do the same; but this means only in comparison with the dictates of some human authority, political or ecclesiastical, chosen in whatever way, who might be in a position to order them around. The ethic of liberal civilization holds (I repeat) both that men want to be free and have a right to be, and they ought to be free, even if they themselves feel that their affairs might possibly be technically better managed for them as slaves by some possible master. Of course even these assumptions in an extreme version are made only for the purposes of theory; everyone admits that in practice governments have to set some limits to individual freedom and freedom of association and to perform many functions on behalf of the community as a whole. If only economics"
Economics-1951-0,Economics-1951-0-para3,63.0,This same period of history has also seen a growing disregard for
Economics-1951-0,Economics-1951-0-para30,63.0,"could really teach people the simple and obvious fact, which most of them already know but refuse to accept, that anyone producing for exchange is producing for himself, as much as a Crusoe, but merely a thousand times more effectively because he does it indirectly by producing for the needs of others. If this were realized, it would surely put an end to all the insane or diabolical revolutionary propaganda and most of the stupid criticisms of the ""capitalist system"" that menace our free institutions. Why it is necessary to teach this, and accordingly so hard, if not useless to try, is the major real social problem. I can give it little consideration here. But I must note an apparent “innate disposition"" in men to think that somebody is getting the better of them, that they are working for somebody else, even where it is, if possible, more absurd than the idea of the wage-worker that he is working to make profits for some greedy capitalist. Doesn't the student regularly talk about working for his professor, and even the patient aver that he is coerced by his doctor, whom he hires and fires and even defies, at will except for the natural consequences? The much-abused ""profitsystem"" is of course merely a pattern of cooperation, on the terms most satisfactory to the parties concerned, or the only terms they can agree upon. “Property"" has intrinsically nothing to do with it; it may be and is the same where only labor services are involved at all. I wish I had time to follow up in particular the relation between doctor and patient. The similarities and differences as compared with, say, the relationships of an industrial corporation, should be interesting, even instructive. Two or three obvious facts which need emphasis must be barely mentioned. The doctor in whose hands one places oneself as a ""case"" will inevitably have much power, variously and precariously limited by moral, legal, and other restrictions and compulsions. The only real freedom the patient can have is the right and opportunity to choose and change at will his doctor. And the significance of this is limited, since in the nature of things the patient cannot act very intelligently in the matter. He would himself have to possess the specialized knowledge of the medical profession, and much more, in order to appraise it in others. But the case of individual patient and individual doctor (or other professional counselor) is simple in comparison with the problem presented by the vast and highly organized productive units required for the exploitation of modern technology. Here centralized direction is imperative anyway, apart from specialized competence in the directive function. Hence the final word of the candid economist to the public must be-don't expect too much, in the way of freedom, or justice, along with the immeasurable increase in technical efficiency that results from these two facts of modern civilization, special competence, and centralized direction. In particular,"
Economics-1951-0,Economics-1951-0-para31,63.0,"don't expect too much of ""the state""; be very critical in appraising the prospects for good and for harm to result before calling on ""Leviathan"" and giving him power. In the scope of this address, this, the most vital conclusion, must be stated rather than argued; but it remains true that the chief reliance of the ""employee"" must be freedom of choice among employers, unsatisfactory though it is, as in the case of the patient and the doctors."
Economics-1951-0,Economics-1951-0-para32,63.0,"Given the principle of freedom, as active freedom of association, the notion of scientific control of society is a palpable contradiction. (It applies in varying degree in the treatment of defectives, young children, and criminals.) For a dictator, the problem would be formally parallel to that of scientific technology; but even in that case, the content of control would be utterly different. For, unless he could completely drug or hypnotize and so eliminate the minds and wills of his subjectslaves, the autocrat-proprietor of a society would have to rule through those minds and wills. Hence the operation would employ such techniques as persuasion or coercion, suggestion, cajolery, flattery, and, above all, deception-which is at the heart of what is called ""force” in human relations—and also, inevitably, some real discussion. But these things have no meaning for the relations between purposive human beings and the inert objects of nature where scientific technique is literally applicable. (The higher animals, notably in domestication, present an intermediate situation which must here be ignored.) In a democracy, the notion of control is not merely unethical, it is excluded, ipso facto. The self-contradiction of a number of persons mutually predicting one another's behavior and acting on their predictions has already been pointed out, and that of mutual control is even more obviously absurd. The problem of democracy is to establish a consensus, by genuine discussion, with intellectual appeal to super-individual norms. Mere expression of individual desires is not discussion and can only exacerbate conflict of interests and intensify the problem, not tend toward solution in all-around agreement. Objective norms belong to a third level of reality, distinct from and above individual desire or endand- means, as the category of the instrumental is different from and ""above"" mechanical sequence or cause-and-effect. And judgments about norms and ideals are affected by a different category of error, though the facts, that norms are objects of desire, and that means-and-end parallels cause-and-effect make clear analysis impossible. Genuine ""free"" discussion is a difficult thing to deal with conceptually, and more difficult to realize in practice. The problem presents two aspects: first, agreement on the range in which agreement itself is considered necessary, as marked off from individual freedom and diversity, and second, the specific content of uniformity in its"
Economics-1951-0,Economics-1951-0-para33,63.0,"sector. On any considerable scale, discussion itself must be organized; and this organization presents practically the same problems as the matter to be dealt with, specifically the limitation of freedom by rules. and authority in order to secure the greatest possible freedom and the performance of function."
